,id,epoch,grad_norm,learning_rate,model_norm,train_loss,train_score,val_loss,val_score,grad_norm_std,learning_rate_std,model_norm_std,train_loss_std,train_score_std,val_loss_std,val_score_std,name,beta,bias_correction,lr,lr_schedule,weight_decay,dampening,momentum
41,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,1,0.5894459883371989,0.01,24.879395802815754,0.062252897663414485,0.9785222222222223,0.09579314264183243,0.9687333333333333,0.23551337753598084,0.0,0.5549273711549243,0.004845137316428935,0.0017783679575926904,0.006538365519215859,0.0013650396819629572,momo-adam,none,none,0.01,constant,0,none,none
42,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,2,0.6369561950365702,0.01,26.13861846923828,0.04306118976548314,0.985061111111111,0.08605941219180822,0.9720666666666666,0.19849282210228286,0.0,0.5534158527877705,0.003763253025835294,0.0010719055375738426,0.006049846065856678,0.002324507116214804,momo-adam,none,none,0.01,constant,0,none,none
43,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,3,0.44870837529500324,0.01,26.941469192504883,0.03026654879061712,0.9889666666666667,0.07908874268904328,0.9744666666666667,0.15023159522396537,0.0,0.5914003365277828,0.002201664284779543,0.0010993685056026822,0.010354884500204303,0.0011590225767142595,momo-adam,none,none,0.01,constant,0,none,none
44,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,4,0.17312265187501907,0.01,27.510629018147785,0.02139661003616121,0.9922833333333333,0.07834137098000694,0.9751333333333333,0.06464268885148944,0.0,0.6203661754588812,0.002212274799076546,0.0007980879929208237,0.008297963079564487,0.0022368132093076843,momo-adam,none,none,0.01,constant,0,none,none
45,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,5,0.3077576110760371,0.01,27.956284205118816,0.015966622945500743,0.9939944444444445,0.07811272146586949,0.9758333333333334,0.07103068043100257,0.0,0.6218470750280125,0.0014180671867145835,0.0006178667002350344,0.0057609290250044895,0.0014294521094927496,momo-adam,none,none,0.01,constant,0,none,none
46,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,6,0.28454118221998215,0.01,28.292666753133137,0.011181947183091607,0.9957111111111111,0.07608760963332219,0.9773,0.254161995392467,0.0,0.6337277971868088,0.00025690332932750586,0.0001575271875417206,0.005558470087909442,0.0005291502622129752,momo-adam,none,none,0.01,constant,0,none,none
47,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,7,0.1991330956419309,0.01,28.58953603108724,0.008324479314943569,0.9965999999999999,0.07859557940515612,0.9777999999999999,0.08694095268658561,0.0,0.6428668901430554,0.0010157470884238468,0.0005174724898753603,0.009589813806563156,0.0021656407827707574,momo-adam,none,none,0.01,constant,0,none,none
48,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,8,0.2163736348350843,0.01,28.835671106974285,0.006472706417589344,0.9972111111111112,0.07871980661625276,0.9783,0.11710066419198052,0.0,0.6505525306103281,0.001026515464355854,0.000353684312053269,0.0075305266860100075,0.000818535277187182,momo-adam,none,none,0.01,constant,0,none,none
49,name=momo-adam:lr=0.01:lr_schedule=constant:weight_decay=0,9,0.07922101765871048,0.01,29.053922653198242,0.004470829197836833,0.9978277777777778,0.08362757849582315,0.9777,0.07348685771391501,0.0,0.6477339100001387,0.000636512566273083,0.00013877773329772246,0.01105398029776286,0.0013892443989449643,momo-adam,none,none,0.01,constant,0,none,none
50,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,0,0.7059658765792847,0.10000000000000002,22.78885014851888,0.11083565827873017,0.9639388888888889,0.1278874688198169,0.9584,0.06259573049987406,0.0,0.7225069110834912,0.01178131129519638,0.0034682021172252864,0.013183397926963394,0.0033955853692699844,momo-adam,none,none,0.1,constant,0,none,none
51,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,1,0.615761011838913,0.10000000000000002,25.253870646158855,0.06639278818104002,0.9775833333333334,0.09765837468293807,0.9683,0.21143879054410536,0.0,0.9245395261977751,0.003108342518557839,0.0009827681991870661,0.002997404489802623,0.0005000000000000143,momo-adam,none,none,0.1,constant,0,none,none
52,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,2,0.8271674613157908,0.10000000000000002,26.518875122070312,0.04634203188576632,0.9836277777777779,0.0910843388212224,0.9709,0.41490374199833846,0.0,0.9617746795887555,0.003534194040628922,0.001330448267537168,0.009080718147748044,0.004243819034784618,momo-adam,none,none,0.1,constant,0,none,none
53,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,3,0.48848267396291095,0.10000000000000002,27.377730051676433,0.03341791977427072,0.9880333333333334,0.08199482734886308,0.9743666666666666,0.18586993469185326,0.0,1.0386666341013726,0.0022491587203970873,0.0007055336829505952,0.002111484596347065,0.0006027713773341697,momo-adam,none,none,0.1,constant,0,none,none
54,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,4,0.2057066336274147,0.10000000000000002,28.019121805826824,0.02403589568345083,0.9910888888888888,0.07990405096433435,0.9758,0.10632789771270942,0.0,1.050326892268739,0.0027281159480021158,0.0010344527986295658,0.0011029071168077499,0.0006244997998399088,momo-adam,none,none,0.1,constant,0,none,none
55,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,5,0.2899572228391965,0.10000000000000002,28.484521230061848,0.01907597301945918,0.9930722222222222,0.08206519873949389,0.976,0.20186438257616468,0.0,1.0372950546643147,0.002177628612157778,0.0007782339931846424,0.0024309214941899424,0.0008717797887081151,momo-adam,none,none,0.1,constant,0,none,none
56,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,6,0.5487575232982635,0.10000000000000002,28.865354537963867,0.013257328028935525,0.9947888888888888,0.08201488000535562,0.9766333333333334,0.15610499840030667,0.0,1.037775729432887,0.0010529137955207215,0.0003400707987289941,0.0025582268581628843,0.0007023769168568444,momo-adam,none,none,0.1,constant,0,none,none
57,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,7,0.2676124746600787,0.10000000000000002,29.169757843017578,0.009514120033248844,0.996261111111111,0.08120306510829056,0.9775,0.1270033296593414,0.0,1.0338520693130033,0.0019517927469295036,0.000778233993184692,0.0034989012733248853,0.0006999999999999883,momo-adam,none,none,0.1,constant,0,none,none
58,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,8,0.19334143151839575,0.10000000000000002,29.426059087117512,0.007197184190143729,0.9970222222222223,0.08544038536842757,0.9769,0.17842344433857424,0.0,1.0400279095897342,0.0009863206234817891,0.0003119532253636793,0.0036342244988263436,0.0005567764362829933,momo-adam,none,none,0.1,constant,0,none,none
59,name=momo-adam:lr=0.1:lr_schedule=constant:weight_decay=0,9,0.1191643550992012,0.10000000000000002,29.654216766357422,0.005658438571397629,0.9974333333333334,0.08712096735247565,0.9768666666666667,0.14220990167435246,0.0,1.0288364086845314,0.0010773787098131054,0.000360940130461867,0.00544614288535829,0.002289832599412765,momo-adam,none,none,0.1,constant,0,none,none
70,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,0,0.7059658765792847,10.0,22.78885014851888,0.11083565827873017,0.9639388888888889,0.1278874688198169,0.9584,0.06259573049987406,0.0,0.7225069110834912,0.01178131129519638,0.0034682021172252864,0.013183397926963394,0.0033955853692699844,momo-adam,none,none,10,constant,0,none,none
71,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,1,0.615761011838913,10.0,25.253870646158855,0.06639278818104002,0.9775833333333334,0.09765837468293807,0.9683,0.21143879054410536,0.0,0.9245395261977751,0.003108342518557839,0.0009827681991870661,0.002997404489802623,0.0005000000000000143,momo-adam,none,none,10,constant,0,none,none
72,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,2,0.8271674613157908,10.0,26.518875122070312,0.04634203188576632,0.9836277777777779,0.0910843388212224,0.9709,0.41490374199833846,0.0,0.9617746795887555,0.003534194040628922,0.001330448267537168,0.009080718147748044,0.004243819034784618,momo-adam,none,none,10,constant,0,none,none
73,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,3,0.48848267396291095,10.0,27.377730051676433,0.03341791977427072,0.9880333333333334,0.08199482734886308,0.9743666666666666,0.18586993469185326,0.0,1.0386666341013726,0.0022491587203970873,0.0007055336829505952,0.002111484596347065,0.0006027713773341697,momo-adam,none,none,10,constant,0,none,none
74,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,4,0.2057066336274147,10.0,28.019121805826824,0.02403589568345083,0.9910888888888888,0.07990405096433435,0.9758,0.10632789771270942,0.0,1.050326892268739,0.0027281159480021158,0.0010344527986295658,0.0011029071168077499,0.0006244997998399088,momo-adam,none,none,10,constant,0,none,none
75,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,5,0.2899572228391965,10.0,28.484521230061848,0.01907597301945918,0.9930722222222222,0.08206519873949389,0.976,0.20186438257616468,0.0,1.0372950546643147,0.002177628612157778,0.0007782339931846424,0.0024309214941899424,0.0008717797887081151,momo-adam,none,none,10,constant,0,none,none
76,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,6,0.5487575232982635,10.0,28.865354537963867,0.013257328028935525,0.9947888888888888,0.08201488000535562,0.9766333333333334,0.15610499840030667,0.0,1.037775729432887,0.0010529137955207215,0.0003400707987289941,0.0025582268581628843,0.0007023769168568444,momo-adam,none,none,10,constant,0,none,none
77,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,7,0.2676124746600787,10.0,29.169757843017578,0.009514120033248844,0.996261111111111,0.08120306510829056,0.9775,0.1270033296593414,0.0,1.0338520693130033,0.0019517927469295036,0.000778233993184692,0.0034989012733248853,0.0006999999999999883,momo-adam,none,none,10,constant,0,none,none
78,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,8,0.19334143151839575,10.0,29.426059087117512,0.007197184190143729,0.9970222222222223,0.08544038536842757,0.9769,0.17842344433857424,0.0,1.0400279095897342,0.0009863206234817891,0.0003119532253636793,0.0036342244988263436,0.0005567764362829933,momo-adam,none,none,10,constant,0,none,none
79,name=momo-adam:lr=10:lr_schedule=constant:weight_decay=0,9,0.1191643550992012,10.0,29.654216766357422,0.005658438571397629,0.9974333333333334,0.08712096735247565,0.9768666666666667,0.14220990167435246,0.0,1.0288364086845314,0.0010773787098131054,0.000360940130461867,0.00544614288535829,0.002289832599412765,momo-adam,none,none,10,constant,0,none,none
60,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,0,0.7059658765792847,1.0,22.78885014851888,0.11083565827873017,0.9639388888888889,0.1278874688198169,0.9584,0.06259573049987406,0.0,0.7225069110834912,0.01178131129519638,0.0034682021172252864,0.013183397926963394,0.0033955853692699844,momo-adam,none,none,1,constant,0,none,none
61,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,1,0.615761011838913,1.0,25.253870646158855,0.06639278818104002,0.9775833333333334,0.09765837468293807,0.9683,0.21143879054410536,0.0,0.9245395261977751,0.003108342518557839,0.0009827681991870661,0.002997404489802623,0.0005000000000000143,momo-adam,none,none,1,constant,0,none,none
62,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,2,0.8271674613157908,1.0,26.518875122070312,0.04634203188576632,0.9836277777777779,0.0910843388212224,0.9709,0.41490374199833846,0.0,0.9617746795887555,0.003534194040628922,0.001330448267537168,0.009080718147748044,0.004243819034784618,momo-adam,none,none,1,constant,0,none,none
63,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,3,0.48848267396291095,1.0,27.377730051676433,0.03341791977427072,0.9880333333333334,0.08199482734886308,0.9743666666666666,0.18586993469185326,0.0,1.0386666341013726,0.0022491587203970873,0.0007055336829505952,0.002111484596347065,0.0006027713773341697,momo-adam,none,none,1,constant,0,none,none
64,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,4,0.2057066336274147,1.0,28.019121805826824,0.02403589568345083,0.9910888888888888,0.07990405096433435,0.9758,0.10632789771270942,0.0,1.050326892268739,0.0027281159480021158,0.0010344527986295658,0.0011029071168077499,0.0006244997998399088,momo-adam,none,none,1,constant,0,none,none
65,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,5,0.2899572228391965,1.0,28.484521230061848,0.01907597301945918,0.9930722222222222,0.08206519873949389,0.976,0.20186438257616468,0.0,1.0372950546643147,0.002177628612157778,0.0007782339931846424,0.0024309214941899424,0.0008717797887081151,momo-adam,none,none,1,constant,0,none,none
66,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,6,0.5487575232982635,1.0,28.865354537963867,0.013257328028935525,0.9947888888888888,0.08201488000535562,0.9766333333333334,0.15610499840030667,0.0,1.037775729432887,0.0010529137955207215,0.0003400707987289941,0.0025582268581628843,0.0007023769168568444,momo-adam,none,none,1,constant,0,none,none
67,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,7,0.2676124746600787,1.0,29.169757843017578,0.009514120033248844,0.996261111111111,0.08120306510829056,0.9775,0.1270033296593414,0.0,1.0338520693130033,0.0019517927469295036,0.000778233993184692,0.0034989012733248853,0.0006999999999999883,momo-adam,none,none,1,constant,0,none,none
68,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,8,0.19334143151839575,1.0,29.426059087117512,0.007197184190143729,0.9970222222222223,0.08544038536842757,0.9769,0.17842344433857424,0.0,1.0400279095897342,0.0009863206234817891,0.0003119532253636793,0.0036342244988263436,0.0005567764362829933,momo-adam,none,none,1,constant,0,none,none
69,name=momo-adam:lr=1:lr_schedule=constant:weight_decay=0,9,0.1191643550992012,1.0,29.654216766357422,0.005658438571397629,0.9974333333333334,0.08712096735247565,0.9768666666666667,0.14220990167435246,0.0,1.0288364086845314,0.0010773787098131054,0.000360940130461867,0.00544614288535829,0.002289832599412765,momo-adam,none,none,1,constant,0,none,none
90,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,0,0.6898899873097738,0.001,8.412599881490072,2.201751000128852,0.34181666666666666,2.1994736206054686,0.3461666666666667,0.051690195389075426,0.0,9.064087822847685e-06,0.00012119094095859165,0.0007264831572567673,0.00012314375620746826,0.0009018499505645904,momo,0.1,False,0.001,constant,0,none,none
91,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,1,0.9143273035685221,0.001,8.441121419270834,2.007909711456299,0.5013277777777777,2.0015486068725585,0.5060666666666667,0.03558845720579832,0.0,3.08485757037591e-05,0.00022875550076700412,0.0012631896722774306,0.0002388357515353659,0.0015502687938978492,momo,0.1,False,0.001,constant,0,none,none
92,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,2,1.1052836179733276,0.001,8.503863334655762,1.6821786213344998,0.6563666666666667,1.6687751892089844,0.6646666666666666,0.029877393489113006,0.0,8.093880612456798e-05,0.0004882143437543469,0.0013453624047073311,0.0005118075659552667,0.001965536398374053,momo,0.1,False,0.001,constant,0,none,none
93,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,3,1.264042059580485,0.001,8.599470138549805,1.289447822994656,0.7434833333333334,1.2699911982218424,0.7533333333333333,0.11993933004511144,0.0,0.00011506308866751542,0.000636599033415497,0.0008006941432975934,0.0006309594171809933,0.0010692676621563803,momo,0.1,False,0.001,constant,0,none,none
94,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,4,1.1402358214060466,0.001,8.70435873667399,0.9783468729231094,0.7853499999999999,0.9568120279947916,0.7965333333333334,0.13721609676865237,0.0,0.00010765261099910012,0.0002833470663547683,0.0016892634818497154,0.000254887836409936,0.0008962886439832866,momo,0.1,False,0.001,constant,0,none,none
95,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,5,1.14597483476003,0.001,8.79726759592692,0.7882167845831978,0.8130666666666667,0.7665655958811443,0.8216666666666667,0.06421914432330511,0.0,0.00015190787582717961,0.0001723413397666621,0.00032188679859714546,0.00015464092925800358,0.0004163331998931807,momo,0.1,False,0.001,constant,0,none,none
96,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,6,1.1295298337936401,0.001,8.87424341837565,0.6732277297549777,0.8311611111111111,0.6525610523223877,0.8376,0.03890099229332046,0.0,0.000154608029923976,8.960394790969991e-05,0.00041711087432661496,0.0001456486177299555,0.0009165151389912004,momo,0.1,False,0.001,constant,0,none,none
97,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,7,1.0760223468144734,0.001,8.938174565633139,0.5981456504397923,0.844211111111111,0.5784130764007568,0.8497333333333333,0.022237549594217615,0.0,0.00020675239816778348,7.101420781943318e-05,0.0004667658624732818,8.992580924426373e-05,0.0014294521094926984,momo,0.1,False,0.001,constant,0,none,none
98,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,8,1.0298654834429424,0.001,8.992278099060059,0.5451148502561781,0.8560166666666666,0.5264328564325969,0.8601333333333333,0.0592917322376768,0.0,0.00019800630698042776,0.00014797085155153166,0.00031135902820442603,0.00021824741650203024,0.00045092497528226744,momo,0.1,False,0.001,constant,0,none,none
99,name=momo:beta=0.1:bias_correction=False:lr=0.001:lr_schedule=constant:weight_decay=0,9,1.0658339063326518,0.001,9.03907553354899,0.5054744265556336,0.8640611111111111,0.487666023572286,0.8696999999999999,0.08655270963798362,0.0,0.00019804840739993297,0.0001333022380393329,0.00031016721893794934,0.00011313690625884856,0.00036055512754641693,momo,0.1,False,0.001,constant,0,none,none
110,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,0,1.1536335945129395,0.01,9.038352648417154,0.5073124816364712,0.8626666666666667,0.4891827440897624,0.8679,0.19097663411234742,0.0,0.0010494154929019167,0.001153243498130979,0.0011015141094572083,0.0013719040483190547,0.0009643650760992727,momo,0.1,False,0.01,constant,0,none,none
111,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,1,1.1722139517466228,0.01,9.313404083251953,0.355146301847034,0.8977555555555555,0.3431468556086222,0.9007000000000001,0.02628782081015285,0.0,0.001369712392175857,0.000652531745080882,0.00043151327175850113,0.0013161124165087922,0.0007549834435270653,momo,0.1,False,0.01,constant,0,none,none
112,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,2,1.2367464303970337,0.01,9.461431821187338,0.3077969406922658,0.9092055555555555,0.2983859092871348,0.9119666666666667,0.1430107426066373,0.0,0.001963976505249583,0.00042084400166065574,0.0008388704928079341,0.0006153696109904087,0.001026320287889371,momo,0.1,False,0.01,constant,0,none,none
113,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,3,1.217349608739217,0.01,9.576208432515463,0.27783280236985947,0.9179055555555555,0.27070301860173546,0.9198333333333334,0.17003511955000777,0.0,0.0013067323065199402,0.001375859359701727,0.000990136541276218,0.0016378821733460552,0.0009291573243177895,momo,0.1,False,0.01,constant,0,none,none
114,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,4,1.048766811688741,0.01,9.67555300394694,0.25427858143382603,0.9247722222222222,0.24978993630806604,0.9255,0.12620149988652526,0.0,0.0016269408056344826,0.00027869480171456134,0.0005014792931731979,0.00032592693007245187,0.00043588989435401935,momo,0.1,False,0.01,constant,0,none,none
115,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,5,1.0899157126744587,0.01,9.76836903889974,0.23614756127198536,0.9293611111111111,0.23340997207164763,0.9299333333333334,0.10901855789212582,0.0,0.0006532232822230655,0.00047158856070991844,0.0007748357054049486,0.000228375499507543,0.00040414518843276794,momo,0.1,False,0.01,constant,0,none,none
116,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,6,0.9843420584996542,0.01,9.855386098225912,0.22006530384222667,0.9338277777777778,0.21845297787586848,0.9345333333333333,0.3228976291887988,0.0,0.0017826707080512041,0.0009338130926810365,0.000749506010155523,0.00031476497429234877,0.00037859388971997655,momo,0.1,False,0.01,constant,0,none,none
117,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,7,0.9168863495190939,0.01,9.940525690714518,0.20496883951822917,0.9386222222222221,0.20468037085930504,0.9396333333333334,0.1308351433465857,0.0,0.0020284144555550525,0.0007116794832580242,0.0003757708127352142,0.00045659195429444415,0.0006110100926607871,momo,0.1,False,0.01,constant,0,none,none
118,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,8,1.1012624899546306,0.01,10.02320130666097,0.19168112576802573,0.9430166666666665,0.19248238466382028,0.9424,0.16527169118485463,0.0,0.0017016394374525265,0.0005773053489525263,2.886751345951016e-05,0.0006325042475585512,0.00043588989435401935,momo,0.1,False,0.01,constant,0,none,none
119,name=momo:beta=0.1:bias_correction=False:lr=0.01:lr_schedule=constant:weight_decay=0,9,0.9956514636675516,0.01,10.103888829549154,0.18001114973227184,0.945938888888889,0.18224772050579388,0.9452666666666666,0.20346691430722283,0.0,0.001839067473875848,0.001075269876941789,0.0003203007845644594,0.0007692836590714404,0.00032145502536646837,momo,0.1,False,0.01,constant,0,none,none
130,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,0,1.0253421664237976,0.10000000000000002,10.213149706522623,0.19100616115729016,0.9411944444444446,0.18896184081633885,0.9407666666666668,0.16270749690360825,0.0,0.012059760178633958,0.0018235670342691317,0.0008151914112876185,0.0035349652276711416,0.0006658328118479473,momo,0.1,False,0.1,constant,0,none,none
131,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,1,0.8492329120635986,0.10000000000000002,10.935713132222494,0.118317572719521,0.9627833333333333,0.13065939726432163,0.9578000000000001,0.2843483791981897,0.0,0.0034768083421197913,0.0016755370884917304,0.0011159201484773967,0.0042682930029854516,0.0024248711305964337,momo,0.1,False,0.1,constant,0,none,none
132,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,2,0.8685865004857382,0.10000000000000002,11.473196665445963,0.09419807831512557,0.9694333333333333,0.11337752136190732,0.9637666666666668,0.19095321917980834,0.0,0.006127381924631386,0.004004582119096374,0.0020158400509740714,0.004229013382015845,0.0015307950004273445,momo,0.1,False,0.1,constant,0,none,none
133,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,3,0.962009608745575,0.10000000000000002,11.900641123453775,0.07027187112900946,0.9773666666666667,0.09572598141829174,0.9683666666666667,0.16513550208055663,0.0,0.011727399273424205,0.0039761347805670815,0.0014145081595146353,0.0020882907562966855,0.0014153915830374573,momo,0.1,False,0.1,constant,0,none,none
134,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,4,0.602989117304484,0.10000000000000002,12.263223012288412,0.05231168444305658,0.98325,0.08477398770203193,0.9725999999999999,0.06007209263286037,0.0,0.02206083253785424,0.0033694241389367286,0.0011959422133940056,0.004676304964790498,0.0016522711641858425,momo,0.1,False,0.1,constant,0,none,none
135,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,5,0.5695358216762543,0.10000000000000002,12.56853167215983,0.045310253758562936,0.98535,0.08325559000869592,0.9728666666666667,0.288310847094334,0.0,0.023771304802881067,0.0007967694028262954,0.00039405301391790806,0.003588731727194191,0.0007505553499465406,momo,0.1,False,0.1,constant,0,none,none
136,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,6,0.8068850835164388,0.10000000000000002,12.83228842417399,0.036967133955491914,0.98775,0.07858951966812212,0.9743333333333334,0.21996803460529113,0.0,0.029258911586278694,0.0013379265788169283,0.0005686240703076969,0.002421509360174753,0.0006110100926607871,momo,0.1,False,0.1,constant,0,none,none
137,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,7,0.4975854456424713,0.10000000000000002,13.05988629659017,0.03058084611437387,0.9899611111111111,0.07658371710702777,0.9752333333333333,0.3884064099771894,0.0,0.02702078839656855,0.0014434010490934918,0.00042633233428770903,0.002507803558490288,0.00041633319989328293,momo,0.1,False,0.1,constant,0,none,none
138,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,8,0.5617146591345469,0.10000000000000002,13.269296010335287,0.025511017747223377,0.9916555555555555,0.07372098723979047,0.9762,0.25338074017538614,0.0,0.030722291047587703,0.000891755850446335,0.0004791002369411157,0.0008247659121837367,0.0002999999999999947,momo,0.1,False,0.1,constant,0,none,none
139,name=momo:beta=0.1:bias_correction=False:lr=0.1:lr_schedule=constant:weight_decay=0,9,0.7515314718087515,0.10000000000000002,13.458392461140951,0.021209154904468192,0.9933333333333333,0.07353187744623671,0.9754,0.32812206514543557,0.0,0.030470403573483566,0.0011372191174187074,7.264831572565715e-05,0.003107562683671034,0.001500000000000043,momo,0.1,False,0.1,constant,0,none,none
10,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,0,0.907167394955953,1000.0,11.98803424835205,0.11714406379328834,0.962138888888889,0.1303782283027967,0.9568333333333333,0.10154878357059274,0.0,0.05352157559914321,0.0028160893068057934,0.0004553183664369677,0.004477009742164008,0.002608320021265302,momo,0.1,False,1000,constant,0,none,none
11,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,1,0.652625580628713,1000.0,12.768669128417969,0.07291359297103352,0.9759111111111111,0.09819083191901445,0.9677666666666666,0.3633656256821092,0.0,0.07804688940865896,0.0017616714072795489,0.0005347204184673992,0.0045320549858758035,0.001069267662156357,momo,0.1,False,1000,constant,0,none,none
12,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,2,0.7237436771392822,1000.0,13.273214340209961,0.05797553314252032,0.9804055555555555,0.09000115516881148,0.9707,0.24437640449718437,0.0,0.08277934236358188,0.00448208525715682,0.001781255279394358,0.0036230971333515447,0.00017320508075686865,momo,0.1,False,1000,constant,0,none,none
13,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,3,0.6562144855658213,1000.0,13.647615750630697,0.04297335667345259,0.9852888888888889,0.08111255767978727,0.9731666666666667,0.171599079326295,0.0,0.08138870410295478,0.003849633930274004,0.0014660352176053483,0.0016612904018793063,0.00045092497528226744,momo,0.1,False,1000,constant,0,none,none
14,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,4,0.38641777137915295,1000.0,13.953731854756674,0.03238836401444343,0.9889277777777777,0.07711672926917672,0.9744333333333333,0.14698629205433245,0.0,0.08342000580042616,0.0008356585804827495,0.00041844066794776135,0.006071719197048884,0.0014640127503998774,momo,0.1,False,1000,constant,0,none,none
15,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,5,0.49977720777193707,1000.0,14.22263272603353,0.02750498005176584,0.9906444444444444,0.07566946630881478,0.9755333333333334,0.2787699744858331,0.0,0.08331499940793514,0.0012076283745489482,0.0007953568963632329,0.003927716242101963,0.0009451631252505272,momo,0.1,False,1000,constant,0,none,none
16,name=momo:beta=0.1:bias_correction=False:lr=1000:lr_schedule=constant:weight_decay=0,6,0.5670628199974695,1000.0,14.458768208821615,0.022029758694022895,0.9921833333333333,0.0753390759676074,0.9759333333333333,0.3258269353017173,0.0,0.08663285723999359,0.0018534913100788598,0.0008110350040397417,0.003022999957125024,0.0004163331998932584,momo,0.1,False,1000,constant,0,none,none
