id,epoch,grad_norm,learning_rate,model_norm,train_loss,train_score,val_loss,val_score,fstar,h,grad_norm_std,learning_rate_std,model_norm_std,train_loss_std,train_score_std,val_loss_std,val_score_std,fstar_std,h_std,name,beta,lr,lr_schedule,weight_decay,lb
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,38,0.10011410713195801,1.0,825.43017578125,7.570559926490999,0.0009210410261333683,7.5638543615722655,0.001,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,39,0.0990508422255516,1.0,308.94012451171875,7.5901860148769895,0.0010147062152316769,7.585010396728515,0.00098,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,40,0.09997732192277908,1.0,127.87505340576172,7.604256143105518,0.0010147062152316769,7.596135927734375,0.001,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,41,0.0938778668642044,1.0,75.48767852783203,7.594304723469018,0.0010147062152316769,7.589983737792969,0.001,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,42,0.09595181792974472,1.0,20816.982421875,7.64320476077929,0.0010147062152316769,7.636972650146484,0.001,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,43,0.10031112283468246,1.0,7649.83349609375,7.59411980727715,0.0010147062152316769,7.584443728027344,0.001,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=1.0:lr_schedule=constant:weight_decay=0.0001,44,0.0975164920091629,1.0,14350.525390625,7.596245820699738,0.0010147062152316769,7.591694426269531,0.001,,,,,,,,,,,,adamw,none,1.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,0,0.14858706295490265,10.0,332776.125,27.224083926857194,0.0009101134207385657,27.20883906738281,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,1,0.19861407577991486,10.0,553554.1875,32.145007161659564,0.0010147062152316769,32.079601171875,0.00098,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,2,0.23422886431217194,10.0,297162.4375,21.65246172989241,0.0010147062152316769,21.619017614746095,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,3,0.17437680065631866,10.0,303252.375,22.705710215530278,0.0010147062152316769,22.636630437011718,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,4,0.16148369014263153,10.0,218732.171875,131.87643903951636,0.0010162673017166488,132.34984946289063,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,5,0.15336641669273376,10.0,1049.38427734375,21.598269833022957,0.0010147062152316769,21.624462607421876,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,6,0.3266374170780182,10.0,1087.694580078125,22.503494844065205,0.0010147062152316769,22.46467580566406,0.00098,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,7,0.17325608432292938,10.0,3514.024169921875,19.639195985585914,0.0010147062152316769,19.54184669921875,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,8,0.2512291967868805,10.0,2274.076904296875,24.322069267399094,0.0010147062152316769,24.271430849609374,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,9,0.13991712033748627,10.0,1086.577880859375,22.110434496934573,0.0010147062152316769,22.081953830566405,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,10,0.1449817270040512,10.0,1061.378662109375,21.86001466614455,0.0010147062152316769,21.789664096679687,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,11,0.1671934872865677,10.0,1008.2116088867188,20.482769879995043,0.0010147062152316769,20.447957712402342,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,12,0.22534756362438202,10.0,1035.3848876953125,21.43630983629633,0.0008843554937365308,21.547007797851563,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,13,0.15220068395137787,10.0,1000.658203125,20.895941983485358,0.0010147062152316769,20.87644865234375,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,14,0.15664157271385193,10.0,984.597900390625,21.20356000831617,0.0010147062152316769,21.140448200683593,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,15,0.146310493350029,10.0,1002.5006103515625,20.525864842465307,0.0010147062152316769,20.441635451660158,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,16,0.1558213233947754,10.0,967.5812377929688,21.176582546145564,0.0010147062152316769,21.18418075683594,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,17,0.20707334578037262,10.0,985.2334594726562,20.888512393303245,0.0010147062152316769,20.864150688476563,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,18,0.14235414564609528,10.0,1071.28466796875,22.324128878144347,0.0010147062152316769,22.334568674316408,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,19,0.1540309339761734,10.0,1101.5218505859375,22.07070415338859,0.0010147062152316769,22.061594821777344,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,20,0.17935171723365784,10.0,932.810546875,20.195697625581207,0.0010147062152316769,20.29048661376953,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,21,0.20139311254024506,10.0,887.0125122070312,19.86104355429311,0.0010147062152316769,19.86916294189453,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,22,0.23453709483146667,10.0,1034.3299560546875,20.89666076224197,0.0010147062152316769,20.868562958984374,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,23,0.5943185687065125,10.0,1031.5579833984375,21.062032043459556,0.0010147062152316769,21.08334391113281,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,24,0.1375044733285904,10.0,1039.7772216796875,21.778718681495135,0.0010147062152316769,21.848158967285155,0.00098,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,25,0.1896994411945343,10.0,1116.9813232421875,22.282323475537915,0.0010147062152316769,22.274017595214843,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,26,0.1469498723745346,10.0,1045.780029296875,21.487510839146367,0.0010147062152316769,21.521737810058593,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,27,0.21765677630901337,10.0,1147.97607421875,23.406747832900198,0.0010147062152316769,23.35943282714844,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,28,0.20999638736248016,10.0,1104.984619140625,22.40228127252523,0.0007625907479087295,22.375736931152343,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,29,0.22801367938518524,10.0,1083.7735595703125,22.791220453476935,0.0010147062152316769,22.693406674804688,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,30,0.1940542757511139,10.0,939.8882446289062,20.1730854845067,0.0010147062152316769,20.117346462402345,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,31,0.14011116325855255,10.0,1043.2845458984375,22.057414963342946,0.0010147062152316769,22.04615981689453,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,32,0.2909058630466461,10.0,1117.722900390625,22.989121145590573,0.0010147062152316769,22.955933950195313,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,33,0.1883438676595688,10.0,1014.845703125,21.576179154385155,0.0010147062152316769,21.4794770703125,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,34,0.4058816730976105,10.0,1007.1934204101562,22.47504512831954,0.0010147062152316769,22.47788530761719,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,35,0.20424412190914154,10.0,963.702880859375,21.489904957453167,0.0010147062152316769,21.421068903808592,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,36,0.1990131437778473,10.0,1015.4381103515625,21.403376673591428,0.0010147062152316769,21.58553471191406,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,37,0.2412513941526413,10.0,1082.1629638671875,21.558160354507983,0.0010147062152316769,21.667702790527343,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,38,0.15397481620311737,10.0,1061.01904296875,21.575968297659944,0.0010147062152316769,21.563585134277343,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,39,0.18147656321525574,10.0,922.7774047851562,20.060388328487807,0.0010147062152316769,20.186628864746094,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,40,0.3210901916027069,10.0,1082.49267578125,22.60360733616312,0.0008874776667064743,22.519498889160158,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,41,0.21288122236728668,10.0,1065.4022216796875,22.679026845131506,0.0010147062152316769,22.815123786621093,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,42,0.31335484981536865,10.0,1034.416259765625,22.825014456190615,0.0009413351504380019,22.848979255371095,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,43,0.16337566077709198,10.0,1061.451171875,22.350515053845104,0.0010147062152316769,22.415182822265624,0.00098,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=10.0:lr_schedule=constant:weight_decay=0.0001,44,0.1570701152086258,10.0,1020.5433959960938,21.18408812571868,0.0010147062152316769,21.142145895996094,0.001,,,,,,,,,,,,adamw,none,10.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,0,0.9921356439590454,100.0,13815.181640625,358.11624079099226,0.0010147062152316769,356.55376671875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,1,0.7119367122650146,100.0,13959.9404296875,341.35237335789554,0.0010147062152316769,341.5944505859375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,2,0.6396651268005371,100.0,13700.763671875,333.79182914467,0.0010147062152316769,332.618140859375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,3,0.6492921710014343,100.0,14286.4111328125,355.08825630341113,0.0010147062152316769,354.27596375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,4,0.9630160927772522,100.0,13400.9619140625,345.46311540620883,0.0010147062152316769,345.5105303125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,5,0.6811692118644714,100.0,13822.0751953125,341.2988435635965,0.0010147062152316769,341.323800390625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,6,0.922472357749939,100.0,13676.9912109375,344.0460129540176,0.0005893101480768585,342.4294333203125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,7,0.6541480422019958,100.0,13582.7587890625,344.2183372328786,0.0010147062152316769,342.447178125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,8,0.7023602724075317,100.0,13741.4716796875,331.1799718570865,0.0010147062152316769,331.6490626171875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,9,0.9746648669242859,100.0,13639.740234375,331.0841291169875,0.0010147062152316769,330.9810735546875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,10,0.8845618963241577,100.0,13772.4150390625,338.09816523737004,0.0010147062152316769,337.5443237890625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,11,0.9180306792259216,100.0,14306.50390625,333.37941997398696,0.0010147062152316769,331.7030830078125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,12,0.8663485646247864,100.0,13730.513671875,344.089010169454,0.0010147062152316769,342.781006640625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,13,0.49796953797340393,100.0,13607.01953125,337.02100007078553,0.0010147062152316769,336.262450859375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,14,0.566679060459137,100.0,13837.611328125,346.5995577554801,0.0010147062152316769,345.4614440625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,15,0.4683877229690552,100.0,13332.419921875,334.552708601828,0.0010147062152316769,332.5731861328125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,16,0.6873698830604553,100.0,14247.369140625,335.1910532371226,0.0010147062152316769,334.8553169921875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,17,0.5980415344238281,100.0,13829.8056640625,346.9002348563147,0.0010147062152316769,346.469764609375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,18,0.6789640784263611,100.0,13611.6513671875,340.6057792049767,0.0010147062152316769,339.557351171875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,19,0.5110107064247131,100.0,13737.13671875,323.051291243539,0.0010147062152316769,323.8504791796875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,20,0.6454380750656128,100.0,14272.73828125,343.7477575373768,0.0010147062152316769,344.05353984375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,21,0.4799131751060486,100.0,13738.962890625,336.033011987949,0.0010147062152316769,335.81811875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,22,0.7906097769737244,100.0,14132.857421875,341.5006260688564,0.0006954640290549416,342.023924765625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,23,0.9678663611412048,100.0,13563.7607421875,338.4048431988633,0.0010147062152316769,337.915944609375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,24,0.673197329044342,100.0,13803.8974609375,351.2983373355688,0.0010147062152316769,350.1772684765625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,25,0.8603503704071045,100.0,13931.7763671875,347.35458848930926,0.0010147062152316769,346.798459296875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,26,0.7559008002281189,100.0,14208.8994140625,341.07917368423824,0.0010147062152316769,340.8192693359375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,27,0.8128777742385864,100.0,13309.4423828125,341.5504990012949,0.0010147062152316769,341.0914194921875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,28,0.8346566557884216,100.0,12988.40625,327.15962685569275,0.0010147062152316769,327.2268746484375,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,29,1.0007481575012207,100.0,13949.5517578125,363.32788976835377,0.0010147062152316769,362.0360296875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,30,0.998332142829895,100.0,13810.19140625,351.62523130453803,0.0010147062152316769,350.840433046875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,31,0.9801467061042786,100.0,14159.6884765625,363.4124002523667,0.0010147062152316769,362.8703682421875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,32,1.0025477409362793,100.0,13763.2421875,339.2087934300358,0.0010147062152316769,339.59210453125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,33,0.5412508249282837,100.0,14434.3935546875,352.0782082208497,0.0010147062152316769,351.6291223046875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,34,0.9863244295120239,100.0,13646.04296875,334.35625524336024,0.0010147062152316769,334.3917976953125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,35,0.7344976663589478,100.0,13513.2666015625,348.35632715700444,0.0010147062152316769,347.28991421875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,36,0.6017696261405945,100.0,14041.08203125,332.775920761738,0.0010147062152316769,331.9441240625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,37,0.6258130073547363,100.0,13340.802734375,343.13009581772,0.0010147062152316769,343.148494765625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,38,0.57070392370224,100.0,13869.1171875,333.9085940353861,0.0010147062152316769,332.692719921875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,39,0.9415213465690613,100.0,13963.357421875,358.5448445874985,0.0010147062152316769,356.6403292578125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,40,1.0040830373764038,100.0,13927.12890625,340.9299055032884,0.0010147062152316769,340.497493671875,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,41,0.9584577083587646,100.0,13918.5146484375,347.10780257124605,0.0010147062152316769,346.4752844140625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,42,0.46993279457092285,100.0,13425.23828125,337.8080199058894,0.0008726473450992422,337.514779140625,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,43,0.6089296936988831,100.0,14247.4453125,358.51035003540983,0.0010147062152316769,357.751359453125,0.001,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=100.0:lr_schedule=constant:weight_decay=0.0001,44,0.5867114663124084,100.0,13383.8671875,323.07860852062225,0.0010147062152316769,323.5895457421875,0.00098,,,,,,,,,,,,adamw,none,100.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,0,1.0043848752975464,1000.0,39874.43359375,714.004225678175,0.0010147062152316769,720.26116953125,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,1,0.73729008436203,1000.0,39688.66796875,695.5489329723857,0.0010147062152316769,694.777501640625,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,2,1.0045667886734009,1000.0,39706.0859375,754.5988862123573,0.0010147062152316769,751.391985625,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,3,0.9483270049095154,1000.0,39271.1171875,666.3243921434128,0.0010147062152316769,664.254459921875,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,4,1.0043665170669556,1000.0,39293.8046875,754.2796513224305,0.0010147062152316769,752.7916234375,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,5,1.0043848752975464,1000.0,38981.33203125,808.2680805646489,0.0010147062152316769,810.02963984375,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,6,1.0043774843215942,1000.0,38836.7890625,786.7743905189071,0.0010147062152316769,782.6048775,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,7,0.9995262026786804,1000.0,40424.40234375,716.6414105557936,0.0010147062152316769,714.31650015625,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,8,0.722389280796051,1000.0,39235.30078125,706.9951444142813,0.0010147062152316769,705.29858578125,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,9,1.0035755634307861,1000.0,38907.75,765.8530402208079,0.0010147062152316769,761.327865,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,10,0.6993356347084045,1000.0,40154.71484375,741.1656872129553,0.0010147062152316769,741.86354546875,0.00098,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,11,1.004324197769165,1000.0,39143.89453125,740.2168230552131,0.0010147062152316769,739.9701296875,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,12,1.0037568807601929,1000.0,39444.609375,741.6055808036903,0.0010147062152316769,741.56858296875,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,13,0.9951150417327881,1000.0,38943.10546875,722.7508611526263,0.0010147062152316769,723.598650703125,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,14,0.9946509599685669,1000.0,38657.83203125,754.8326467571306,0.0010147062152316769,754.99419703125,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,15,0.614189088344574,1000.0,38801.703125,633.4854820115517,0.0010147062152316769,632.84468453125,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,16,1.0045064687728882,1000.0,39374.0625,713.1160493947765,0.0010147062152316769,710.047935625,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,17,0.9963311553001404,1000.0,39748.87890625,748.1314072447047,0.0010147062152316769,745.93364109375,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,18,1.002894401550293,1000.0,39017.1640625,682.8093409555088,0.0010147062152316769,679.0287828125,0.00098,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,19,1.0046546459197998,1000.0,38813.484375,670.6474518568245,0.0010147062152316769,668.9392665625,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
name=adamw:lr=1000.0:lr_schedule=constant:weight_decay=0.0001,20,1.0042026042938232,1000.0,38970.33984375,773.1031158816694,0.0009257242855882838,770.6433328125,0.001,,,,,,,,,,,,adamw,none,1000.0,constant,0.0001,none
